platform,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,post_month,post_is_weekend,confirmed_donation_count,confirmed_monetary_value,led_to_donation
LinkedIn,Friday,19,Campaign,Text,1,0,True,LearnMore,SafehouseLife,Celebratory,146,False,None,False,0.0,13.790373009370208,12.307453236213444,94,22,10,7,31,0.0,0.1394,32,1,6583.42,496,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Instagram,Friday,19,EventPromotion,Reel,1,0,True,LearnMore,CampaignLaunch,Hopeful,140,False,Year-End Hope,False,0.0,20.73911895293475,18.05371260437455,391,117,78,44,147,4132.0,0.1675,121,2,5847.06,1782,0.0,0.0,0.0,0.0,12,0,0,0.0,0
WhatsApp,Saturday,16,ImpactStory,Video,0,1,True,SignUp,Gratitude,Celebratory,147,True,None,False,0.0,18.128826397505705,15.471546590477283,166,53,81,19,95,3022.0,0.1214,38,37,83692.08,1543,0.0,0.0,0.0,163.0,12,1,0,0.0,0
Instagram,Friday,19,ImpactStory,Reel,2,0,False,None,Education,Informative,108,True,Year-End Hope,False,0.0,17.33038306490087,15.46261609756085,76,26,62,15,18,2220.0,0.084,37,22,44490.46,1816,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Saturday,9,ImpactStory,Text,2,1,True,SignUp,SafehouseLife,Hopeful,137,True,Year-End Hope,False,0.0,15.88908612990143,14.224650621974348,88,33,46,8,49,0.0,0.0991,31,21,34930.74,1637,0.0,0.0,0.0,0.0,12,1,0,0.0,0
Facebook,Friday,2,EventPromotion,Carousel,2,3,False,None,Reintegration,Informative,119,False,None,False,0.0,16.846725317939747,14.230556175161542,15,4,3,3,16,0.0,0.0189,5,0,0.0,2423,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Twitter,Wednesday,19,EventPromotion,Photo,1,1,True,LearnMore,EventRecap,Hopeful,132,False,None,False,0.0,17.800010356978884,15.216979829859389,83,37,27,15,74,0.0,0.1035,39,0,0.0,1228,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Thursday,17,ImpactStory,Video,1,0,False,None,SafehouseLife,Hopeful,148,True,None,False,0.0,14.425287790738981,13.104319790907615,29,12,18,4,14,1462.0,0.063,23,2,7911.98,2489,0.0,0.0,0.0,0.0,1,0,1,697.94,1
Facebook,Thursday,20,EventPromotion,Text,3,0,False,None,EventRecap,Informative,119,False,None,False,0.0,17.48882906605622,15.435719359033024,137,26,16,15,29,0.0,0.0828,24,0,0.0,2479,0.0,0.0,0.0,0.0,1,0,0,0.0,0
TikTok,Wednesday,19,ThankYou,Text,1,1,True,ShareStory,SafehouseLife,Celebratory,93,False,None,True,0.0,24.497910812419413,22.15087026917138,1502,207,227,142,435,0.0,0.25,346,2,9857.53,916,0.0,0.0,0.0,0.0,1,0,0,0.0,0
LinkedIn,Friday,9,Campaign,Text,0,0,True,LearnMore,Gratitude,Grateful,178,False,None,False,0.0,16.546273463917508,14.728974313113113,139,36,19,13,45,0.0,0.1056,26,2,18102.17,496,0.0,0.0,0.0,0.0,1,0,0,0.0,0
TikTok,Friday,19,ImpactStory,Reel,2,1,True,ShareStory,AwarenessRaising,Celebratory,211,True,None,False,0.0,26.96746178304287,23.55659478380917,4942,717,1495,270,1009,30333.0,0.2119,878,239,1148927.49,930,0.0,0.0,0.0,0.0,1,0,0,0.0,0
TikTok,Sunday,22,Campaign,Reel,2,0,True,SignUp,Reintegration,Celebratory,143,False,None,False,0.0,26.705034203877283,23.55659478380917,2705,645,323,200,588,10341.0,0.2394,1214,40,62017.17,916,0.0,0.0,0.0,0.0,1,1,0,0.0,0
LinkedIn,Tuesday,6,Campaign,Photo,3,1,True,ShareStory,Reintegration,Emotional,180,False,None,False,0.0,16.935376648434662,14.79168634732631,53,24,26,8,68,0.0,0.0681,22,3,41871.09,463,0.0,0.0,0.0,0.0,1,0,0,0.0,0
YouTube,Tuesday,13,Campaign,Video,4,2,True,DonateNow,CampaignLaunch,Celebratory,123,False,None,False,0.0,25.7216011243111,22.57315987562694,969,284,181,126,277,13067.0,0.16,421,25,117894.1,620,4612651.0,353.0,533.0,0.0,1,0,0,0.0,0
LinkedIn,Wednesday,18,ThankYou,Carousel,3,1,False,None,Education,Informative,115,False,None,False,0.0,13.904570359433785,12.386918830521418,22,5,4,2,12,0.0,0.0363,9,0,0.0,463,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Instagram,Thursday,10,ImpactStory,Carousel,1,2,False,None,EventRecap,Hopeful,106,True,None,False,0.0,24.33295818946987,21.59025112138238,567,169,252,66,124,0.0,0.0981,302,36,90356.95,1782,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Friday,11,FundraisingAppeal,Video,1,0,True,LearnMore,DonorImpact,Informative,199,False,None,False,0.0,19.38623880615896,17.209691419357455,204,27,43,19,128,4782.0,0.0901,60,6,3552.43,2489,0.0,0.0,0.0,0.0,1,0,0,0.0,0
YouTube,Friday,16,ThankYou,Video,4,0,False,None,Health,Grateful,125,False,None,True,0.0,26.96746178304287,23.55659478380917,1108,174,212,120,310,24389.0,0.0897,558,2,7567.03,572,5585081.0,229.0,535.0,0.0,1,0,0,0.0,0
Instagram,Friday,19,Campaign,Carousel,1,0,True,SignUp,Health,Celebratory,178,False,None,False,0.0,17.9008192441502,15.80902324103356,464,95,77,54,93,0.0,0.2384,78,5,6479.72,1833,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Friday,20,ThankYou,Text,0,1,False,None,Health,Celebratory,93,False,None,False,0.0,18.642444135785883,16.454798412619127,338,127,52,35,32,0.0,0.1967,97,1,2872.07,2479,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Instagram,Sunday,21,EventPromotion,Photo,2,0,False,None,SafehouseLife,Grateful,134,False,None,False,0.0,18.564596586226056,15.969966635783507,189,30,35,19,23,0.0,0.1141,58,0,0.0,1796,0.0,0.0,0.0,0.0,1,1,0,0.0,0
Twitter,Monday,9,EducationalContent,Text,0,2,False,None,Gratitude,Emotional,165,False,None,False,0.0,13.224793040581444,11.587437324490212,64,15,14,6,5,0.0,0.1654,14,0,0.0,1228,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Facebook,Monday,14,EventPromotion,Photo,1,0,True,ShareStory,EventRecap,Emotional,127,False,None,False,0.0,19.48194495782165,16.492605301641515,254,67,65,24,113,0.0,0.1219,78,0,0.0,2489,0.0,0.0,0.0,0.0,1,0,0,0.0,0
TikTok,Monday,19,FundraisingAppeal,Reel,4,0,True,ShareStory,Reintegration,Grateful,140,False,None,True,0.0,26.96746178304287,23.55659478380917,2449,690,348,263,847,18029.0,0.1419,1252,56,81469.23,916,0.0,0.0,0.0,0.0,1,0,0,0.0,0
YouTube,Tuesday,13,FundraisingAppeal,Video,3,0,True,SignUp,Health,Informative,198,False,None,False,0.0,14.995687447478309,13.409441875144827,79,23,15,6,52,1314.0,0.0858,25,2,1185.4,620,86724.0,66.0,538.0,0.0,1,0,0,0.0,0
Twitter,Tuesday,21,EventPromotion,Video,2,0,True,SignUp,Gratitude,Celebratory,139,False,None,False,0.0,17.212339550586183,14.673360022823488,188,37,21,11,63,1112.0,0.1141,24,0,0.0,1228,0.0,0.0,0.0,0.0,1,0,0,0.0,0
TikTok,Wednesday,0,Campaign,Reel,3,0,True,ShareStory,AwarenessRaising,Informative,170,False,None,False,0.0,11.42374951647346,10.200660659449172,6,1,0,0,13,328.0,0.0193,0,0,0.0,917,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Twitter,Wednesday,8,Campaign,Text,3,1,True,ShareStory,Health,Informative,157,False,None,False,0.0,19.377786484268288,17.528870511598264,167,81,40,24,89,0.0,0.0906,76,4,7216.5,1228,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Instagram,Wednesday,12,ThankYou,Video,1,0,True,SignUp,Gratitude,Informative,78,False,None,False,0.0,22.824694855527056,19.825015047929455,487,126,83,48,225,4743.0,0.1025,127,1,3763.66,1267,0.0,0.0,0.0,0.0,1,0,0,0.0,0
Instagram,Wednesday,21,EventPromotion,Text,1,2,False,None,SafehouseLife,Emotional,138,False,None,False,0.0,17.001803182394138,15.073168028328508,242,67,76,17,17,0.0,0.1782,64,1,4294.43,1833,0.0,0.0,0.0,0.0,1,0,0,0.0,0
LinkedIn,Thursday,21,FundraisingAppeal,Photo,2,1,True,SignUp,DonorImpact,Hopeful,199,False,None,True,0.0,25.574732448132973,21.666858789552112,392,77,96,51,386,0.0,0.0919,267,8,22050.31,360,0.0,0.0,0.0,0.0,1,0,0,0.0,0
WhatsApp,Friday,23,FundraisingAppeal,Video,0,0,True,LearnMore,DonorImpact,Informative,157,False,None,False,0.0,13.354810147410513,12.05877660333489,18,7,3,3,25,872.0,0.044,8,1,4737.82,1517,0.0,0.0,0.0,6.0,1,0,0,0.0,0
Facebook,Saturday,10,ThankYou,Carousel,0,3,False,None,SafehouseLife,Grateful,89,False,None,False,0.0,16.59148589150928,14.058976609466004,84,33,17,13,15,0.0,0.0897,24,0,0.0,2489,0.0,0.0,0.0,0.0,2,1,0,0.0,0
YouTube,Saturday,14,Campaign,Video,2,1,True,LearnMore,DonorImpact,Informative,135,False,None,False,0.0,18.602269365899136,15.874886741722394,113,26,19,15,64,2794.0,0.0883,58,1,4634.25,620,153670.0,55.0,541.0,0.0,2,1,0,0.0,0
Instagram,Tuesday,12,Campaign,Photo,4,1,True,SignUp,Education,Emotional,143,False,None,False,0.0,21.213118048740736,18.0261512452445,643,131,188,55,138,0.0,0.2254,210,20,68874.42,1796,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Facebook,Wednesday,18,EventPromotion,Carousel,0,0,False,None,SafehouseLife,Celebratory,138,False,None,False,0.0,19.12947164712744,16.43850356406523,208,57,43,33,31,0.0,0.1369,64,0,0.0,2479,0.0,0.0,0.0,0.0,2,0,0,0.0,0
TikTok,Wednesday,21,FundraisingAppeal,Reel,4,0,True,DonateNow,Reintegration,Emotional,197,False,None,False,0.0,23.784171170352483,20.890448877379253,535,303,272,94,254,8613.0,0.1673,172,41,197505.73,916,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Facebook,Thursday,8,FundraisingAppeal,Photo,1,1,True,ShareStory,Education,Informative,157,False,None,False,0.0,18.13944365831625,16.10030456722513,62,14,19,9,77,0.0,0.0506,40,2,3200.54,2479,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Facebook,Thursday,4,ThankYou,Photo,2,0,True,DonateNow,SafehouseLife,Emotional,105,False,None,False,0.0,13.846003251734249,12.373012784047873,14,4,6,1,32,0.0,0.0365,9,0,0.0,2423,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Twitter,Thursday,6,ImpactStory,Text,3,1,False,None,DonorImpact,Grateful,133,True,None,False,0.0,14.45750279534266,13.092712096236076,24,7,12,3,15,0.0,0.0383,9,1,4463.68,1228,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Facebook,Thursday,20,Campaign,Photo,4,0,True,SignUp,SafehouseLife,Grateful,180,False,None,False,0.0,15.277905771515346,12.840908014720284,63,16,19,9,33,0.0,0.1309,38,1,4461.1,2489,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Instagram,Saturday,11,Campaign,Photo,1,2,True,ShareStory,EventRecap,Hopeful,151,False,None,False,0.0,12.55138888160659,11.38818009192678,46,22,15,7,26,0.0,0.1856,30,0,0.0,1782,0.0,0.0,0.0,0.0,2,1,0,0.0,0
YouTube,Tuesday,3,FundraisingAppeal,Video,4,0,True,LearnMore,Reintegration,Emotional,199,False,None,True,0.0,24.59061811118941,21.10833048260679,184,51,57,23,227,5508.0,0.0395,93,4,17117.42,572,523260.0,95.0,553.0,0.0,2,0,0,0.0,0
Instagram,Wednesday,21,ThankYou,Photo,2,0,False,None,Education,Celebratory,93,False,None,False,0.0,18.720555579305007,16.607773109064947,462,53,68,42,35,0.0,0.1957,106,1,1663.19,1782,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Instagram,Sunday,8,Campaign,Photo,2,0,True,ShareStory,DonorImpact,Hopeful,157,False,None,True,0.0,19.0939856756692,16.28928955821712,166,50,17,15,118,0.0,0.0805,68,1,1234.17,1782,0.0,0.0,0.0,0.0,2,1,0,0.0,0
YouTube,Wednesday,10,ImpactStory,Video,1,1,False,None,Reintegration,Grateful,130,True,None,False,0.0,21.998528377322796,19.75989478410694,190,23,78,18,87,5417.0,0.0479,69,7,10319.38,434,379190.0,70.0,559.0,0.0,2,0,1,0.0,1
LinkedIn,Wednesday,14,EducationalContent,Video,3,0,False,None,DonorImpact,Informative,149,False,None,False,0.0,15.08888094531923,12.727955879817394,27,3,3,2,9,1518.0,0.0372,12,0,0.0,496,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Twitter,Friday,15,FundraisingAppeal,Text,1,0,True,ShareStory,Education,Informative,156,False,None,False,0.0,11.363226970425277,10.275522378112457,12,5,1,1,15,0.0,0.0474,6,0,0.0,1222,0.0,0.0,0.0,0.0,2,0,0,0.0,0
Twitter,Saturday,19,ImpactStory,Text,1,0,False,None,Education,Grateful,123,True,None,False,0.0,18.55198070216147,15.95592789337451,120,15,49,9,21,0.0,0.0724,46,8,30055.99,1228,0.0,0.0,0.0,0.0,3,1,0,0.0,0
WhatsApp,Sunday,10,EventPromotion,Text,0,1,False,None,DonorImpact,Informative,124,False,None,False,0.0,9.505005140250091,8.444398130141193,13,3,1,1,2,0.0,0.088,2,0,0.0,1517,0.0,0.0,0.0,2.0,3,1,0,0.0,0
Instagram,Monday,19,Campaign,Video,2,0,True,DonateNow,EventRecap,Urgent,171,False,None,False,0.0,18.25782642483126,15.638000036232343,237,74,76,30,81,2096.0,0.2067,128,6,16853.22,1833,0.0,0.0,0.0,0.0,3,0,0,0.0,0
TikTok,Friday,21,FundraisingAppeal,Reel,4,0,True,SignUp,Gratitude,Hopeful,155,False,None,False,0.0,26.96746178304287,23.55659478380917,1483,273,200,135,451,22932.0,0.1284,575,33,66899.37,916,0.0,0.0,0.0,0.0,3,0,0,0.0,0
TikTok,Saturday,13,Campaign,Reel,1,0,True,ShareStory,Health,Celebratory,122,False,None,False,0.0,16.74856294308542,14.868846553185831,119,40,18,11,60,1675.0,0.1125,68,1,4900.74,916,0.0,0.0,0.0,0.0,3,1,0,0.0,0
Facebook,Monday,11,EducationalContent,Photo,1,0,False,None,Education,Celebratory,131,False,None,False,0.0,23.58644455662294,20.7886166026411,1415,158,161,89,71,0.0,0.2068,540,1,4283.56,2423,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Twitter,Monday,18,FundraisingAppeal,Video,1,1,True,ShareStory,DonorImpact,Grateful,141,False,None,False,0.0,18.715110392640085,16.8351888369243,138,76,46,22,107,2442.0,0.1078,56,5,4427.77,1228,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Monday,19,ThankYou,Carousel,1,0,True,SignUp,DonorImpact,Urgent,81,False,None,False,0.0,20.377046893650054,17.342541190212955,238,141,93,59,93,0.0,0.1651,184,1,4570.12,2479,0.0,0.0,0.0,0.0,3,0,0,0.0,0
WhatsApp,Thursday,3,Campaign,Text,0,0,True,LearnMore,Health,Informative,137,False,None,False,0.0,10.193691067108608,9.141432666125866,2,1,0,0,8,0.0,0.0168,1,0,0.0,1543,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Instagram,Thursday,5,ThankYou,Photo,1,0,False,None,Gratitude,Hopeful,90,False,None,False,0.0,14.441424146118202,12.598569670612667,17,5,3,1,14,0.0,0.0246,6,0,0.0,1782,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Thursday,20,ThankYou,Video,4,0,True,ShareStory,Gratitude,Emotional,93,False,None,False,0.0,23.868704050733168,20.775957374894507,1185,147,367,94,204,9677.0,0.2343,586,3,7870.65,2423,0.0,0.0,0.0,0.0,3,0,0,0.0,0
YouTube,Saturday,14,EventPromotion,Video,2,0,True,LearnMore,SafehouseLife,Hopeful,120,False,None,False,0.0,22.688611144190826,19.19106538279416,424,135,106,42,195,4571.0,0.1375,138,1,2790.46,620,498239.0,109.0,572.0,0.0,3,1,0,0.0,0
YouTube,Sunday,14,Campaign,Video,1,0,True,DonateNow,Reintegration,Urgent,147,False,None,False,0.0,24.500019953483555,20.915240587592113,831,293,264,73,342,8121.0,0.1682,293,32,33740.9,620,1819104.0,224.0,572.0,0.0,3,1,1,0.0,1
Twitter,Monday,15,Campaign,Photo,2,1,True,ShareStory,SafehouseLife,Informative,135,False,None,False,0.0,17.381406366453373,14.773487130689873,54,10,11,5,56,0.0,0.0436,23,0,0.0,1228,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Tuesday,17,FundraisingAppeal,Photo,4,0,True,DonateNow,EventRecap,Urgent,157,False,None,False,0.0,14.356874389369205,12.368366392541768,40,14,13,4,26,0.0,0.0742,12,1,3573.52,2479,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Tuesday,18,ImpactStory,Video,3,0,True,LearnMore,Education,Grateful,118,False,None,False,0.0,23.74297227996938,20.44745729052087,457,57,64,36,196,5011.0,0.086,175,9,11332.97,2479,0.0,0.0,0.0,0.0,3,0,0,0.0,0
LinkedIn,Thursday,8,ThankYou,Text,1,1,False,None,SafehouseLife,Grateful,93,False,None,False,0.0,15.89852060831734,13.743460776186115,56,33,18,8,17,0.0,0.1068,31,0,0.0,463,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Instagram,Saturday,11,ImpactStory,Reel,3,0,True,SignUp,Education,Emotional,163,True,None,False,0.0,18.22213833244266,16.3911149373515,332,114,140,35,84,4016.0,0.2476,200,29,120932.42,1833,0.0,0.0,0.0,0.0,3,1,0,0.0,0
Instagram,Tuesday,8,ImpactStory,Carousel,3,0,False,None,Gratitude,Emotional,215,True,None,False,0.0,22.199163255081622,19.473417486187337,182,91,140,42,82,0.0,0.0772,116,27,84324.62,1782,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Wednesday,4,EducationalContent,Photo,2,1,False,None,SafehouseLife,Informative,129,False,None,False,0.0,15.886724624673871,13.67001761321003,8,4,1,1,10,0.0,0.016,7,0,0.0,2479,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Wednesday,6,EventPromotion,Photo,4,0,False,None,SafehouseLife,Hopeful,130,False,None,False,0.0,13.288203093429734,11.930730083602189,20,6,3,2,9,0.0,0.0494,7,0,0.0,2489,0.0,0.0,0.0,0.0,3,0,0,0.0,0
TikTok,Thursday,13,Campaign,Video,0,0,True,DonateNow,AwarenessRaising,Hopeful,147,False,None,False,0.0,20.87310268120619,18.502245648821035,300,98,50,22,113,4551.0,0.0883,99,6,17109.25,930,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Instagram,Friday,3,EventPromotion,Carousel,1,0,False,None,AwarenessRaising,Urgent,125,False,None,False,0.0,15.853541513706555,14.332614105008993,31,8,8,4,21,0.0,0.0294,8,0,0.0,1816,0.0,0.0,0.0,0.0,3,0,0,0.0,0
Facebook,Tuesday,8,FundraisingAppeal,Video,4,1,True,ShareStory,DonorImpact,Hopeful,157,False,None,False,0.0,17.248397728769795,14.515994373451074,76,18,14,5,52,1063.0,0.0625,13,2,1883.31,2489,0.0,0.0,0.0,0.0,4,0,1,1461.45,1
TikTok,Wednesday,10,Campaign,Text,5,1,True,LearnMore,Gratitude,Informative,139,False,None,False,0.0,14.62140887578884,13.184657955596709,33,15,5,4,30,0.0,0.0578,9,0,0.0,916,0.0,0.0,0.0,0.0,4,0,0,0.0,0
Instagram,Sunday,1,Campaign,Photo,1,0,True,SignUp,Education,Grateful,158,False,Summer of Safety,True,0.0,15.446665594239322,13.473489602108444,18,3,4,2,48,0.0,0.028,9,0,0.0,1816,0.0,0.0,0.0,0.0,4,1,0,0.0,0
LinkedIn,Sunday,16,ImpactStory,Text,3,0,True,SignUp,Gratitude,Grateful,118,True,Summer of Safety,False,0.0,17.241206347090596,15.314988329933753,66,22,24,6,85,0.0,0.0546,29,3,32716.98,360,0.0,0.0,0.0,0.0,4,1,0,0.0,0
TikTok,Thursday,7,ThankYou,Reel,4,0,True,SignUp,Education,Hopeful,117,False,None,False,0.0,23.376338178164946,20.674467273399326,205,60,68,24,235,7930.0,0.0624,59,1,936.39,930,0.0,0.0,0.0,0.0,4,0,0,0.0,0
Twitter,Saturday,17,EventPromotion,Text,3,0,False,None,CampaignLaunch,Emotional,130,False,Summer of Safety,True,0.0,26.739227026443427,23.414367900848777,1374,582,476,126,146,0.0,0.183,421,12,12016.47,1222,0.0,0.0,0.0,0.0,4,1,0,0.0,0
Facebook,Saturday,22,ImpactStory,Text,5,1,True,LearnMore,Education,Grateful,195,True,None,False,0.0,15.81293786741658,13.405854359918653,40,10,21,4,32,0.0,0.0496,18,1,1778.19,2489,0.0,0.0,0.0,0.0,4,1,0,0.0,0
Facebook,Wednesday,19,EventPromotion,Photo,5,0,False,None,EventRecap,Informative,138,False,Summer of Safety,False,0.0,14.704231318984322,12.914474306652188,38,8,9,5,13,0.0,0.0702,15,0,0.0,2489,0.0,0.0,0.0,0.0,4,0,1,0.0,1
Instagram,Monday,12,EventPromotion,Photo,3,0,False,None,AwarenessRaising,Hopeful,120,False,None,False,0.0,20.418509655287103,17.978555426077794,399,115,69,37,49,0.0,0.1335,122,0,0.0,1782,0.0,0.0,0.0,0.0,4,0,0,0.0,0
TikTok,Monday,18,Campaign,Reel,5,1,True,DonateNow,AwarenessRaising,Hopeful,148,False,Summer of Safety,False,0.0,24.797604625300675,21.161911738309485,621,70,68,56,266,12041.0,0.1005,282,5,17438.29,687,0.0,0.0,0.0,0.0,4,0,0,0.0,0
Facebook,Wednesday,5,EventPromotion,Video,3,0,False,None,Reintegration,Emotional,119,False,None,False,0.0,17.46304341659964,15.73800416520384,42,7,17,5,30,3560.0,0.0338,26,0,0.0,2489,0.0,0.0,0.0,0.0,4,0,1,1321.41,1
LinkedIn,Monday,0,Campaign,Text,3,1,True,ShareStory,DonorImpact,Urgent,136,False,Summer of Safety,False,0.0,7.9990300007509525,6.74671762959291,2,0,0,0,2,0.0,0.0376,1,0,0.0,463,0.0,0.0,0.0,0.0,4,0,0,0.0,0
Instagram,Thursday,1,Campaign,Photo,4,2,True,ShareStory,Gratitude,Urgent,150,False,Summer of Safety,False,0.0,8.754711333530171,7.375891098821032,2,0,0,0,4,0.0,0.0307,1,0,0.0,1782,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Twitter,Thursday,6,ThankYou,Text,0,0,False,None,Education,Celebratory,72,False,None,False,0.0,7.350801648670536,6.584615713266257,3,0,0,0,0,0.0,0.0596,1,0,0.0,1228,0.0,0.0,0.0,0.0,5,0,0,0.0,0
WhatsApp,Saturday,1,Campaign,Text,0,0,True,ShareStory,Gratitude,Emotional,125,False,None,True,0.0,14.704231318984322,12.914474306652188,19,8,8,2,45,0.0,0.0385,8,1,5801.55,1517,0.0,0.0,0.0,12.0,5,1,0,0.0,0
YouTube,Tuesday,13,FundraisingAppeal,Video,3,0,True,SignUp,SafehouseLife,Informative,156,False,Summer of Safety,True,0.0,26.96746178304287,23.55659478380917,947,262,245,122,843,19047.0,0.0794,522,43,76132.85,572,1599948.0,84.0,612.0,0.0,5,0,3,2209.16,1
Instagram,Saturday,0,ThankYou,Photo,2,1,False,None,Education,Celebratory,93,False,Summer of Safety,False,0.0,14.776607876095907,13.452250504325908,27,9,4,3,18,0.0,0.0431,14,0,0.0,1833,0.0,0.0,0.0,0.0,5,1,0,0.0,0
WhatsApp,Saturday,9,EducationalContent,Photo,0,0,False,None,DonorImpact,Celebratory,162,False,None,False,0.0,17.558663026348615,14.778694556768716,312,85,46,20,26,0.0,0.205,111,2,11474.97,1543,0.0,0.0,0.0,129.0,5,1,0,0.0,0
Instagram,Sunday,9,EducationalContent,Photo,0,0,True,LearnMore,SafehouseLife,Informative,121,False,Summer of Safety,False,0.0,15.210299779630763,13.598688087095203,44,17,7,4,58,0.0,0.0506,22,0,0.0,1782,0.0,0.0,0.0,0.0,5,1,0,0.0,0
Facebook,Sunday,15,Campaign,Text,2,0,True,LearnMore,Reintegration,Hopeful,149,False,Summer of Safety,False,0.0,16.23748957237867,13.937474902540238,52,30,11,8,35,0.0,0.0864,40,2,5489.72,2489,0.0,0.0,0.0,0.0,5,1,0,0.0,0
Instagram,Sunday,19,Campaign,Video,4,2,True,ShareStory,Health,Hopeful,141,False,None,False,0.0,22.427674683582385,19.79868220005301,445,203,152,77,212,4459.0,0.1746,300,18,48066.87,1796,0.0,0.0,0.0,0.0,5,1,0,0.0,0
YouTube,Monday,18,ThankYou,Video,2,2,True,LearnMore,DonorImpact,Urgent,108,False,Summer of Safety,False,0.0,25.93353964916605,21.985698755949862,1480,225,264,120,394,11329.0,0.2115,422,4,8021.51,620,249238.0,22.0,617.0,0.0,5,0,0,0.0,0
YouTube,Tuesday,18,ImpactStory,Video,5,2,False,None,Education,Celebratory,106,True,None,False,0.0,23.237515806709464,19.8568225072165,863,223,210,63,88,7454.0,0.1444,266,32,72173.17,620,2631262.0,353.0,618.0,0.0,5,0,0,0.0,0
Facebook,Tuesday,20,ThankYou,Video,4,1,True,DonateNow,CampaignLaunch,Hopeful,78,False,None,False,0.0,26.51819025145169,22.439619835637167,1312,239,193,144,319,7545.0,0.187,562,2,3159.01,2479,0.0,0.0,0.0,0.0,5,0,0,0.0,0
TikTok,Wednesday,9,ImpactStory,Reel,3,1,False,None,SafehouseLife,Informative,98,True,None,False,0.0,26.96746178304287,23.55659478380917,335,172,143,53,202,13311.0,0.0441,116,13,42027.97,916,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Instagram,Wednesday,21,Campaign,Photo,4,0,True,LearnMore,Education,Hopeful,144,False,Summer of Safety,False,0.0,21.677910302882704,18.86959948489659,308,93,106,49,134,0.0,0.15,132,16,18601.95,1833,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Instagram,Thursday,20,ThankYou,Reel,3,2,False,None,Education,Hopeful,133,False,Summer of Safety,False,0.0,15.410262789258022,14.018860546062669,129,19,23,14,17,929.0,0.1338,36,0,0.0,1782,0.0,0.0,0.0,0.0,5,0,0,0.0,0
TikTok,Friday,3,Campaign,Reel,2,0,True,LearnMore,AwarenessRaising,Informative,122,False,Summer of Safety,False,0.0,18.081551110816005,15.939831824856038,18,3,6,2,84,2449.0,0.0178,7,1,642.15,916,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Facebook,Saturday,19,Campaign,Text,3,0,True,ShareStory,AwarenessRaising,Urgent,177,False,None,False,0.0,18.474239167645262,15.7694703193018,275,60,67,30,79,0.0,0.2054,92,9,5628.48,2489,0.0,0.0,0.0,0.0,5,1,0,0.0,0
YouTube,Sunday,10,EventPromotion,Video,1,3,False,None,SafehouseLife,Grateful,134,False,Summer of Safety,False,0.0,24.161647035846702,20.75691584122114,231,76,34,20,71,9005.0,0.0454,45,1,1364.44,620,207115.0,23.0,622.0,0.0,5,1,0,0.0,0
WhatsApp,Sunday,10,ImpactStory,Photo,0,2,True,ShareStory,Health,Informative,120,True,Summer of Safety,False,0.0,19.326803389438304,16.63222163106311,136,70,68,24,107,0.0,0.1082,75,86,251175.03,1543,0.0,0.0,0.0,187.0,5,1,0,0.0,0
Instagram,Tuesday,8,EventPromotion,Reel,3,0,False,None,Health,Informative,134,False,None,False,0.0,21.330964379576766,19.305782148087335,180,22,33,21,64,6523.0,0.045,56,0,0.0,1782,0.0,0.0,0.0,0.0,5,0,0,0.0,0
