donation_id,supporter_id,donation_type,donation_date,is_recurring,campaign_name,channel_source,currency_code,amount,estimated_value,impact_unit,notes,referral_post_id
1449,223,Monetary,2025-10-23,False,,Campaign,PHP,1223.21,1223.21,pesos,In support of safehouse operations,
1450,186,Monetary,2023-07-19,False,,Direct,PHP,1038.86,1038.86,pesos,Recurring gift,
1451,218,InKind,2023-03-10,True,,Direct,,,453.66,items,Monthly contribution,
1452,205,Monetary,2023-10-14,True,,PartnerReferral,PHP,525.32,525.32,pesos,Monthly contribution,
1453,234,Time,2024-05-31,True,,Event,,,4.52,hours,Monthly contribution,
1454,211,InKind,2025-02-28,True,,SocialMedia,,,529.53,items,Event donation,2450
1455,205,InKind,2026-02-14,True,,Event,,,412.91,items,Campaign support,
1456,206,Monetary,2024-10-06,True,,Campaign,PHP,735.7,735.7,pesos,Recurring gift,
1457,203,SocialMedia,2023-12-15,False,Year-End Hope,SocialMedia,,,4.75,campaigns,In support of safehouse operations,2795
1458,197,Monetary,2025-01-21,False,,Direct,PHP,813.27,813.27,pesos,Event donation,
1459,201,Time,2023-08-26,False,,Campaign,,,26.27,hours,Monthly contribution,
1460,190,Skills,2023-08-22,False,,Event,,,20.62,hours,Recurring gift,
1461,216,Monetary,2023-01-15,False,,Campaign,PHP,691.35,691.35,pesos,Community outreach support,
1462,224,Monetary,2025-12-17,True,Year-End Hope,Direct,PHP,1155.47,1155.47,pesos,In support of safehouse operations,
1463,215,Monetary,2025-02-11,False,,Direct,PHP,250.0,250.0,pesos,Campaign support,
1464,192,InKind,2025-10-13,False,,Campaign,,,735.61,items,In support of safehouse operations,
1465,199,Monetary,2024-01-07,False,,Direct,PHP,1337.07,1337.07,pesos,Community outreach support,
1466,185,Monetary,2024-12-28,False,Year-End Hope,PartnerReferral,PHP,812.03,812.03,pesos,In support of safehouse operations,
1467,200,Skills,2023-05-04,True,Summer of Safety,Campaign,,,17.39,hours,Event donation,
1468,224,Monetary,2023-11-23,True,GivingTuesday,PartnerReferral,PHP,1160.53,1160.53,pesos,Event donation,
1469,220,Skills,2025-07-22,False,Back to School,Direct,,,12.44,hours,Recurring gift,
1470,239,InKind,2024-01-26,False,,Campaign,,,359.85,items,Campaign support,
1471,199,Skills,2023-04-23,False,Summer of Safety,PartnerReferral,,,4.15,hours,Community outreach support,
1472,193,Monetary,2023-11-03,False,GivingTuesday,Campaign,PHP,1395.79,1395.79,pesos,Recurring gift,
1473,202,InKind,2025-01-08,False,,Campaign,,,413.32,items,Monthly contribution,
1474,234,Skills,2025-01-04,True,,Campaign,,,5.98,hours,Campaign support,
1475,223,InKind,2023-08-20,False,,Event,,,667.96,items,Campaign support,
1476,213,Monetary,2025-04-01,False,,Direct,PHP,633.01,633.01,pesos,Recurring gift,
1477,200,Monetary,2024-11-11,True,Year-End Hope,Event,PHP,1179.47,1179.47,pesos,In support of safehouse operations,
1478,181,Monetary,2024-12-11,True,Year-End Hope,Event,PHP,376.97,376.97,pesos,Community outreach support,
1479,186,Monetary,2025-02-15,False,,Event,PHP,409.44,409.44,pesos,Community outreach support,
1480,192,Monetary,2025-08-24,False,,SocialMedia,PHP,836.04,836.04,pesos,Recurring gift,2576
1481,236,InKind,2023-03-29,False,,Event,,,300.0,items,In support of safehouse operations,
1482,227,InKind,2024-06-30,False,Back to School,SocialMedia,,,482.86,items,Campaign support,2575
1483,200,InKind,2023-08-11,True,,Direct,,,800.07,items,Recurring gift,
1484,236,Monetary,2025-11-12,False,Year-End Hope,Direct,PHP,593.89,593.89,pesos,Recurring gift,
1485,222,Monetary,2024-10-24,False,,Campaign,PHP,650.1,650.1,pesos,Monthly contribution,
1486,199,InKind,2025-03-10,False,,Campaign,,,302.29,items,Monthly contribution,
1487,183,Monetary,2024-11-18,True,,PartnerReferral,PHP,1053.82,1053.82,pesos,Community outreach support,
1488,234,Monetary,2023-04-17,True,Summer of Safety,Event,PHP,721.33,721.33,pesos,Campaign support,
1489,191,Monetary,2025-08-21,False,,PartnerReferral,PHP,1170.78,1170.78,pesos,Community outreach support,
1490,198,Monetary,2026-01-20,False,,Campaign,PHP,2148.74,2148.74,pesos,Event donation,
1491,190,Monetary,2024-12-28,False,,Event,PHP,2103.84,2103.84,pesos,In support of safehouse operations,
1492,200,Monetary,2025-05-11,True,Summer of Safety,SocialMedia,PHP,1959.16,1959.16,pesos,Recurring gift,2657
1493,211,Time,2024-08-28,True,,Direct,,,5.8,hours,Recurring gift,
1494,205,Monetary,2023-10-07,True,,Direct,PHP,2104.72,2104.72,pesos,Recurring gift,
1495,234,Monetary,2023-08-01,True,,Campaign,PHP,1547.99,1547.99,pesos,Event donation,
1496,236,InKind,2026-01-05,False,,Direct,,,388.04,items,Campaign support,
1497,184,Monetary,2025-11-24,True,Year-End Hope,Event,PHP,2667.25,2667.25,pesos,Community outreach support,
1498,227,Monetary,2025-08-19,False,,Campaign,PHP,4213.58,4213.58,pesos,In support of safehouse operations,
1499,184,Monetary,2025-11-23,True,Year-End Hope,Direct,PHP,250.0,250.0,pesos,Monthly contribution,
1500,215,Monetary,2024-11-11,False,Year-End Hope,Event,PHP,1650.13,1650.13,pesos,Event donation,
1501,215,InKind,2025-12-21,False,,Campaign,,,300.0,items,Campaign support,
1502,234,Monetary,2024-09-10,True,,Direct,PHP,419.25,419.25,pesos,Recurring gift,
1503,188,Monetary,2025-09-10,True,,SocialMedia,PHP,489.55,489.55,pesos,Community outreach support,2944
1504,234,InKind,2023-08-05,True,,SocialMedia,,,935.56,items,Campaign support,3018
1505,220,Monetary,2025-02-06,False,,Event,PHP,1633.61,1633.61,pesos,Event donation,
1506,207,Monetary,2024-08-03,False,,Campaign,PHP,2447.64,2447.64,pesos,Monthly contribution,
1507,197,InKind,2023-05-23,False,Summer of Safety,Direct,,,567.97,items,Event donation,
1508,183,InKind,2025-05-26,True,Summer of Safety,Event,,,756.8,items,Event donation,
1509,189,InKind,2025-07-18,False,,Campaign,,,808.8,items,Event donation,
1510,181,Monetary,2026-02-19,True,,Campaign,PHP,689.85,689.85,pesos,Community outreach support,
1511,215,Monetary,2023-12-20,False,,Event,PHP,2028.9,2028.9,pesos,Recurring gift,
1512,207,SocialMedia,2025-08-11,False,,SocialMedia,,,7.39,campaigns,In support of safehouse operations,2930
1513,201,Time,2023-06-13,False,,Event,,,29.54,hours,Community outreach support,
1514,206,Monetary,2023-12-06,True,Year-End Hope,Campaign,PHP,838.21,838.21,pesos,Event donation,
1515,211,Monetary,2024-09-03,True,,SocialMedia,PHP,1295.61,1295.61,pesos,In support of safehouse operations,3023
1516,210,Monetary,2024-11-13,False,Year-End Hope,Campaign,PHP,1504.94,1504.94,pesos,Campaign support,
1517,183,InKind,2025-03-31,True,,Campaign,,,671.26,items,Campaign support,
1518,215,Monetary,2025-08-28,False,,Direct,PHP,626.97,626.97,pesos,Community outreach support,
1519,184,InKind,2024-09-10,True,,Campaign,,,380.15,items,In support of safehouse operations,
1520,184,Monetary,2024-04-11,True,Summer of Safety,Campaign,PHP,1017.09,1017.09,pesos,Campaign support,
1521,207,Skills,2023-01-16,False,,Campaign,,,5.45,hours,In support of safehouse operations,
1522,192,Monetary,2023-04-26,False,,Direct,PHP,683.54,683.54,pesos,Event donation,
1523,237,InKind,2025-12-06,False,Year-End Hope,Campaign,,,537.37,items,Recurring gift,
1524,214,InKind,2024-02-28,True,,PartnerReferral,,,300.0,items,Community outreach support,
1525,212,InKind,2025-08-10,False,,Event,,,344.86,items,Monthly contribution,
1526,240,Monetary,2023-07-27,True,Back to School,PartnerReferral,PHP,374.1,374.1,pesos,Event donation,
1527,200,Monetary,2023-02-22,True,,Campaign,PHP,694.07,694.07,pesos,Campaign support,
1528,209,InKind,2023-11-06,False,Year-End Hope,Event,,,300.0,items,Event donation,
1529,213,Monetary,2024-11-15,False,Year-End Hope,SocialMedia,PHP,314.15,314.15,pesos,Monthly contribution,3088
1530,211,InKind,2023-04-14,True,,Event,,,603.87,items,Community outreach support,
1531,192,Monetary,2023-07-16,False,Back to School,Campaign,PHP,1374.79,1374.79,pesos,Community outreach support,
1532,216,Monetary,2024-06-15,False,Back to School,Direct,PHP,427.1,427.1,pesos,Recurring gift,
1533,234,InKind,2024-05-30,True,Summer of Safety,Campaign,,,547.24,items,Campaign support,
1534,209,Monetary,2023-09-03,False,,Event,PHP,1000.5,1000.5,pesos,In support of safehouse operations,
1535,205,InKind,2025-03-13,True,,Campaign,,,463.82,items,Recurring gift,
1536,189,Monetary,2026-02-03,False,,Direct,PHP,707.04,707.04,pesos,Recurring gift,
1537,231,Monetary,2023-10-03,False,,Campaign,PHP,343.6,343.6,pesos,Campaign support,
1538,205,Monetary,2024-04-24,True,,Direct,PHP,655.63,655.63,pesos,Event donation,
1539,186,Monetary,2024-12-05,False,Year-End Hope,Campaign,PHP,415.11,415.11,pesos,Recurring gift,
1540,228,Monetary,2025-11-20,True,Year-End Hope,Direct,PHP,583.05,583.05,pesos,Campaign support,
1541,222,Time,2025-11-03,False,GivingTuesday,Direct,,,2.62,hours,Event donation,
1542,234,Time,2024-04-28,True,,Direct,,,7.53,hours,Campaign support,
1543,234,Monetary,2023-07-02,True,Back to School,SocialMedia,PHP,330.63,330.63,pesos,Campaign support,2449
1544,211,Skills,2026-02-11,True,,Direct,,,19.4,hours,Monthly contribution,
1545,209,InKind,2025-07-17,False,Back to School,SocialMedia,,,564.36,items,Monthly contribution,2884
1546,189,Monetary,2023-12-29,False,Year-End Hope,Direct,PHP,2496.61,2496.61,pesos,In support of safehouse operations,
1547,192,InKind,2024-02-15,False,,SocialMedia,,,736.22,items,Campaign support,2819
1548,211,Monetary,2025-08-31,True,,Event,PHP,574.32,574.32,pesos,Community outreach support,
1549,214,Skills,2024-04-16,True,Summer of Safety,Campaign,,,8.27,hours,Monthly contribution,
1550,189,SocialMedia,2023-03-18,False,,SocialMedia,,,11.61,campaigns,Community outreach support,2595
1551,200,Monetary,2025-04-08,True,Summer of Safety,PartnerReferral,PHP,386.0,386.0,pesos,Community outreach support,
1552,215,InKind,2023-06-12,False,Back to School,Direct,,,315.92,items,Event donation,
1553,182,InKind,2025-05-08,False,,SocialMedia,,,372.94,items,Recurring gift,2657
1554,231,Time,2025-12-14,False,Year-End Hope,Campaign,,,20.96,hours,Event donation,
1555,181,Monetary,2023-07-01,True,,Event,PHP,663.94,663.94,pesos,Community outreach support,
1556,213,Monetary,2024-07-10,False,Back to School,SocialMedia,PHP,573.6,573.6,pesos,In support of safehouse operations,2997
1557,231,Monetary,2026-02-02,False,,SocialMedia,PHP,320.08,320.08,pesos,Campaign support,2964
1558,229,InKind,2026-01-22,False,,Direct,,,659.78,items,Campaign support,
1559,239,InKind,2025-10-02,False,,PartnerReferral,,,300.0,items,In support of safehouse operations,
1560,233,Monetary,2023-12-17,False,Year-End Hope,Event,PHP,2263.85,2263.85,pesos,Recurring gift,
1561,181,Time,2025-12-30,True,Year-End Hope,Event,,,2.2,hours,Community outreach support,
1562,186,Monetary,2025-11-23,False,Year-End Hope,SocialMedia,PHP,1151.33,1151.33,pesos,In support of safehouse operations,2636
1563,188,Monetary,2024-07-14,True,Back to School,Event,PHP,1752.44,1752.44,pesos,Campaign support,
1564,227,InKind,2025-10-03,False,,Event,,,300.0,items,Recurring gift,
1565,204,Skills,2025-03-12,True,,Direct,,,20.46,hours,Recurring gift,
1566,196,InKind,2023-09-18,False,,PartnerReferral,,,350.19,items,Monthly contribution,
1567,228,Monetary,2024-06-30,True,Back to School,Direct,PHP,454.01,454.01,pesos,Community outreach support,
1568,193,InKind,2026-01-01,False,,Direct,,,300.0,items,Monthly contribution,
1569,224,InKind,2023-11-19,True,Year-End Hope,Direct,,,300.0,items,Event donation,
1570,225,SocialMedia,2023-07-06,True,,SocialMedia,,,5.72,campaigns,Campaign support,2916
1571,211,Monetary,2025-09-23,True,,Campaign,PHP,329.09,329.09,pesos,Monthly contribution,
1572,187,InKind,2024-11-29,True,,Campaign,,,300.0,items,Monthly contribution,
1573,200,InKind,2023-12-16,True,Year-End Hope,Direct,,,308.93,items,Campaign support,
1574,211,Monetary,2025-12-03,True,Year-End Hope,PartnerReferral,PHP,512.03,512.03,pesos,In support of safehouse operations,
1575,202,InKind,2025-10-18,False,,Campaign,,,1082.01,items,Community outreach support,
1576,206,Time,2024-07-22,True,Back to School,SocialMedia,,,22.26,hours,Campaign support,2610
1577,219,Time,2024-10-13,False,,SocialMedia,,,25.93,hours,Community outreach support,2647
1578,204,Monetary,2025-06-16,True,,PartnerReferral,PHP,310.5,310.5,pesos,Recurring gift,
1579,207,Monetary,2026-02-18,False,,Campaign,PHP,393.31,393.31,pesos,Campaign support,
1580,234,InKind,2023-04-03,True,Summer of Safety,Event,,,506.71,items,Campaign support,
1581,213,Monetary,2024-10-25,False,,Direct,PHP,690.98,690.98,pesos,Community outreach support,
1582,198,InKind,2025-07-17,False,Back to School,Campaign,,,516.29,items,Event donation,
1583,240,Monetary,2024-04-08,True,Summer of Safety,Event,PHP,416.0,416.0,pesos,Monthly contribution,
1584,184,Monetary,2023-11-07,True,GivingTuesday,SocialMedia,PHP,825.99,825.99,pesos,Monthly contribution,2857
1585,222,Time,2025-11-08,False,Year-End Hope,Direct,,,28.61,hours,Campaign support,
1586,211,Monetary,2023-03-01,True,,Event,PHP,836.51,836.51,pesos,Community outreach support,
1587,219,InKind,2023-07-13,False,Back to School,Direct,,,811.72,items,Campaign support,
1588,205,Monetary,2024-01-27,True,,PartnerReferral,PHP,776.19,776.19,pesos,Monthly contribution,
1589,206,Monetary,2024-06-22,True,,Campaign,PHP,770.34,770.34,pesos,Campaign support,
1590,227,Monetary,2024-03-17,False,,Campaign,PHP,716.84,716.84,pesos,In support of safehouse operations,
1591,211,InKind,2023-10-03,True,,Event,,,531.11,items,Event donation,
1592,197,Time,2025-03-15,False,,Direct,,,12.85,hours,Recurring gift,
1593,234,Monetary,2023-05-29,True,Summer of Safety,PartnerReferral,PHP,789.3,789.3,pesos,Campaign support,
1594,240,Monetary,2023-04-12,True,,Event,PHP,905.01,905.01,pesos,In support of safehouse operations,
1595,211,Monetary,2023-03-20,True,,SocialMedia,PHP,571.69,571.69,pesos,Campaign support,2947
1596,186,Monetary,2023-05-05,False,Summer of Safety,SocialMedia,PHP,395.88,395.88,pesos,Recurring gift,2966
1597,218,InKind,2024-09-17,True,,Direct,,,471.54,items,Recurring gift,
1598,190,Monetary,2025-02-07,False,,PartnerReferral,PHP,250.0,250.0,pesos,Campaign support,
1599,194,Time,2023-12-25,False,Year-End Hope,PartnerReferral,,,27.12,hours,Event donation,
1600,221,Time,2025-01-23,False,,PartnerReferral,,,9.31,hours,Event donation,
1601,188,Monetary,2023-03-22,True,,SocialMedia,PHP,1420.95,1420.95,pesos,In support of safehouse operations,2867
1602,183,InKind,2024-10-08,True,,Campaign,,,993.12,items,Monthly contribution,
1603,198,Monetary,2023-05-08,False,Summer of Safety,SocialMedia,PHP,413.2,413.2,pesos,Monthly contribution,2680
1604,184,Monetary,2025-08-12,True,,Direct,PHP,741.25,741.25,pesos,Monthly contribution,
1605,187,Monetary,2025-11-24,True,GivingTuesday,Direct,PHP,1940.26,1940.26,pesos,Recurring gift,
1606,189,Monetary,2024-09-27,False,,PartnerReferral,PHP,1604.35,1604.35,pesos,Recurring gift,
1607,226,Time,2025-07-05,False,,SocialMedia,,,13.89,hours,Monthly contribution,2659
1608,229,InKind,2025-07-14,False,,Campaign,,,988.59,items,Community outreach support,
1609,228,InKind,2024-12-02,True,Year-End Hope,Campaign,,,452.59,items,Monthly contribution,
1610,207,Monetary,2023-12-22,False,Year-End Hope,SocialMedia,PHP,1215.82,1215.82,pesos,Campaign support,2497
1611,218,Monetary,2024-11-14,True,Year-End Hope,Campaign,PHP,1011.86,1011.86,pesos,Recurring gift,
1612,225,Monetary,2023-04-09,True,Summer of Safety,PartnerReferral,PHP,392.09,392.09,pesos,Community outreach support,
1613,181,Monetary,2023-12-20,True,,Direct,PHP,2628.14,2628.14,pesos,Community outreach support,
1614,198,SocialMedia,2025-04-20,False,Summer of Safety,PartnerReferral,,,11.56,campaigns,Event donation,
1615,206,Skills,2025-11-20,True,GivingTuesday,SocialMedia,,,10.67,hours,In support of safehouse operations,2636
1616,218,InKind,2023-01-10,True,,Campaign,,,612.89,items,Community outreach support,
1617,183,Monetary,2025-06-25,True,Back to School,PartnerReferral,PHP,2133.99,2133.99,pesos,Recurring gift,
1618,232,Monetary,2023-06-02,True,Back to School,Campaign,PHP,803.96,803.96,pesos,In support of safehouse operations,
1619,200,Monetary,2025-04-26,True,,Event,PHP,1014.67,1014.67,pesos,In support of safehouse operations,
1620,187,Skills,2023-01-27,True,,Campaign,,,9.67,hours,Monthly contribution,
1621,239,Monetary,2023-03-08,False,,SocialMedia,PHP,695.6,695.6,pesos,Monthly contribution,2918
1622,183,Monetary,2024-12-08,True,Year-End Hope,Event,PHP,585.24,585.24,pesos,Recurring gift,
1623,232,Monetary,2024-09-17,True,,Campaign,PHP,1812.47,1812.47,pesos,In support of safehouse operations,
1624,226,Monetary,2025-09-02,False,,SocialMedia,PHP,762.84,762.84,pesos,In support of safehouse operations,2652
1625,232,SocialMedia,2023-05-18,True,,Direct,,,11.16,campaigns,In support of safehouse operations,
1626,182,Monetary,2023-08-07,False,,Event,PHP,915.05,915.05,pesos,In support of safehouse operations,
1627,221,InKind,2023-06-08,False,Back to School,Campaign,,,300.82,items,Recurring gift,
1628,200,Monetary,2023-03-30,True,,Campaign,PHP,536.82,536.82,pesos,Event donation,
1629,214,Monetary,2024-02-07,True,,Campaign,PHP,1076.59,1076.59,pesos,Community outreach support,
1630,235,Monetary,2025-06-16,False,Back to School,Direct,PHP,2499.74,2499.74,pesos,Recurring gift,
1631,188,Monetary,2025-12-22,True,,Direct,PHP,2310.53,2310.53,pesos,Recurring gift,
1632,234,Monetary,2024-06-22,True,,Campaign,PHP,250.0,250.0,pesos,Recurring gift,
1633,238,SocialMedia,2023-11-02,False,GivingTuesday,Event,,,4.01,campaigns,Community outreach support,
1634,182,Monetary,2023-03-08,False,,Direct,PHP,2565.03,2565.03,pesos,Campaign support,
1635,223,Monetary,2024-01-02,False,,Campaign,PHP,250.0,250.0,pesos,Monthly contribution,
1636,193,Monetary,2025-04-07,False,,Event,PHP,724.07,724.07,pesos,Campaign support,
1637,183,Skills,2024-08-28,True,,Event,,,15.53,hours,Monthly contribution,
1638,206,Monetary,2024-06-08,True,,SocialMedia,PHP,1136.62,1136.62,pesos,Event donation,3008
1639,183,Monetary,2023-02-22,True,,Campaign,PHP,250.0,250.0,pesos,Monthly contribution,
1640,185,Monetary,2024-12-13,False,Year-End Hope,Campaign,PHP,1399.62,1399.62,pesos,Community outreach support,
1641,188,Monetary,2023-07-14,True,Back to School,Event,PHP,538.65,538.65,pesos,Event donation,
1642,222,Monetary,2024-11-25,False,Year-End Hope,Campaign,PHP,748.26,748.26,pesos,Campaign support,
1643,230,Monetary,2025-07-08,False,,Campaign,PHP,1510.6,1510.6,pesos,Event donation,
1644,209,Monetary,2025-10-08,False,,SocialMedia,PHP,1878.65,1878.65,pesos,Event donation,3019
1645,205,InKind,2023-06-02,True,,Direct,,,519.42,items,Community outreach support,
1646,202,InKind,2026-02-11,False,,SocialMedia,,,642.58,items,Event donation,2529
1647,232,Monetary,2024-08-04,True,,PartnerReferral,PHP,541.33,541.33,pesos,Monthly contribution,
1648,221,InKind,2023-10-15,False,,Event,,,511.42,items,Recurring gift,
1649,200,InKind,2023-11-05,True,GivingTuesday,Campaign,,,300.0,items,Community outreach support,
1650,187,Monetary,2025-02-04,True,,Event,PHP,361.97,361.97,pesos,In support of safehouse operations,
1651,215,SocialMedia,2025-03-19,False,,SocialMedia,,,2.5,campaigns,Monthly contribution,2810
1652,214,Time,2023-10-31,True,,PartnerReferral,,,39.4,hours,Campaign support,
1653,190,InKind,2023-12-13,False,Year-End Hope,Event,,,300.0,items,Event donation,
1654,212,Monetary,2025-11-18,False,,Campaign,PHP,1162.17,1162.17,pesos,Event donation,
1655,202,Monetary,2025-10-27,False,,SocialMedia,PHP,1078.99,1078.99,pesos,Monthly contribution,2519
1656,213,Time,2023-07-25,False,Back to School,Direct,,,39.15,hours,Community outreach support,
1657,207,InKind,2023-10-11,False,,Event,,,583.43,items,Community outreach support,
1658,211,Monetary,2024-04-30,True,Summer of Safety,Event,PHP,280.87,280.87,pesos,Monthly contribution,
1659,183,Monetary,2024-09-23,True,,Campaign,PHP,972.26,972.26,pesos,Monthly contribution,
1660,206,Monetary,2026-01-20,True,,Campaign,PHP,379.25,379.25,pesos,In support of safehouse operations,
1661,226,SocialMedia,2024-08-26,False,,PartnerReferral,,,3.63,campaigns,Monthly contribution,
1662,215,InKind,2023-12-19,False,Year-End Hope,SocialMedia,,,382.94,items,Monthly contribution,3063
1663,211,Monetary,2025-07-04,True,Back to School,Event,PHP,291.03,291.03,pesos,Recurring gift,
1664,240,Monetary,2025-05-29,True,Summer of Safety,Campaign,PHP,835.01,835.01,pesos,Recurring gift,
1665,204,SocialMedia,2023-08-15,True,,Event,,,7.09,campaigns,Campaign support,
1666,201,Time,2024-11-06,False,GivingTuesday,PartnerReferral,,,20.59,hours,Event donation,
1667,238,Monetary,2024-01-17,False,,Campaign,PHP,250.0,250.0,pesos,Monthly contribution,
1668,237,Monetary,2023-12-05,False,,Campaign,PHP,1194.06,1194.06,pesos,Campaign support,
1669,223,Monetary,2025-01-12,False,,SocialMedia,PHP,697.94,697.94,pesos,Monthly contribution,3145
1670,234,InKind,2023-08-18,True,,Campaign,,,478.06,items,Campaign support,
1671,229,SocialMedia,2023-12-01,False,Year-End Hope,PartnerReferral,,,4.61,campaigns,Campaign support,
1672,218,Time,2026-01-12,True,,Event,,,32.89,hours,Monthly contribution,
1673,225,Monetary,2025-11-27,True,Year-End Hope,Direct,PHP,469.23,469.23,pesos,In support of safehouse operations,
1674,184,InKind,2024-10-14,True,,SocialMedia,,,420.23,items,Community outreach support,2647
1675,206,SocialMedia,2026-01-13,True,,Campaign,,,10.8,campaigns,Recurring gift,
1676,200,Monetary,2023-02-03,True,,Campaign,PHP,1121.08,1121.08,pesos,Campaign support,
1677,199,Monetary,2023-01-13,False,,Direct,PHP,349.66,349.66,pesos,Event donation,
1678,234,Monetary,2025-03-08,True,,Campaign,PHP,1924.57,1924.57,pesos,Campaign support,
1679,225,InKind,2024-10-29,True,,Campaign,,,677.83,items,Recurring gift,
1680,229,InKind,2025-12-09,False,Year-End Hope,Event,,,300.0,items,Monthly contribution,
