education_record_id,resident_id,record_date,education_level,school_name,enrollment_status,attendance_rate,progress_percent,completion_status,notes
821,93,2024-12-01,Primary,School 4,Enrolled,0.442,25.0,NotStarted,Progress: NotStarted
822,93,2025-01-01,Primary,School 5,Enrolled,0.701,33.3,InProgress,Progress: InProgress
823,93,2025-02-01,Vocational,School 4,Enrolled,0.617,46.3,InProgress,Progress: InProgress
824,93,2025-03-01,Primary,School 17,Enrolled,0.734,61.5,InProgress,Progress: InProgress
825,93,2025-04-01,Secondary,School 4,Enrolled,0.776,66.3,InProgress,Progress: InProgress
826,93,2025-05-01,CollegePrep,School 12,Enrolled,0.766,71.5,InProgress,Progress: InProgress
827,93,2025-06-01,Vocational,School 3,Enrolled,0.644,90.0,InProgress,Progress: InProgress
828,93,2025-07-01,Secondary,School 1,Enrolled,0.824,100.0,InProgress,Progress: InProgress
829,94,2023-07-01,Vocational,School 10,Enrolled,0.746,51.8,NotStarted,Progress: NotStarted
830,94,2023-08-01,Secondary,School 3,Enrolled,0.642,63.1,InProgress,Progress: InProgress
831,94,2023-09-01,Secondary,School 8,Enrolled,0.786,85.6,InProgress,Progress: InProgress
832,94,2023-10-01,Primary,School 3,Enrolled,0.908,100.0,InProgress,Progress: InProgress
833,94,2023-11-01,Vocational,School 13,Enrolled,0.664,100.0,InProgress,Progress: InProgress
834,94,2023-12-01,Primary,School 6,Enrolled,0.703,100.0,InProgress,Progress: InProgress
835,94,2024-01-01,Primary,School 6,Enrolled,0.962,100.0,InProgress,Progress: InProgress
836,94,2024-02-01,Vocational,School 13,Enrolled,0.736,100.0,InProgress,Progress: InProgress
837,94,2024-03-01,Primary,School 8,Enrolled,0.755,100.0,InProgress,Progress: InProgress
838,94,2024-04-01,Primary,School 4,Enrolled,0.758,100.0,Completed,Progress: Completed
839,94,2024-05-01,Secondary,School 9,Enrolled,0.919,100.0,InProgress,Progress: InProgress
840,95,2024-08-01,Primary,School 4,Enrolled,0.813,55.6,NotStarted,Progress: NotStarted
841,95,2024-09-01,Primary,School 6,Enrolled,0.726,80.5,InProgress,Progress: InProgress
842,95,2024-10-01,CollegePrep,School 3,Enrolled,0.753,96.3,InProgress,Progress: InProgress
843,95,2024-11-01,Secondary,School 10,Enrolled,0.883,100.0,InProgress,Progress: InProgress
844,95,2024-12-01,Secondary,School 12,Enrolled,0.842,100.0,InProgress,Progress: InProgress
845,95,2025-01-01,Secondary,School 1,Enrolled,0.981,100.0,InProgress,Progress: InProgress
846,95,2025-02-01,Secondary,School 13,Enrolled,0.964,100.0,InProgress,Progress: InProgress
847,95,2025-03-01,Primary,School 14,Enrolled,0.735,100.0,InProgress,Progress: InProgress
848,95,2025-04-01,CollegePrep,School 1,Enrolled,0.759,100.0,Completed,Progress: Completed
849,95,2025-05-01,Secondary,School 15,Enrolled,0.663,100.0,InProgress,Progress: InProgress
850,96,2023-03-01,Secondary,School 4,Enrolled,0.575,56.3,NotStarted,Progress: NotStarted
851,96,2023-04-01,Primary,School 16,Enrolled,0.874,62.4,InProgress,Progress: InProgress
852,96,2023-05-01,Primary,School 5,Enrolled,0.584,64.5,InProgress,Progress: InProgress
853,96,2023-06-01,CollegePrep,School 19,Enrolled,0.69,90.2,InProgress,Progress: InProgress
854,96,2023-07-01,Primary,School 15,Enrolled,0.784,97.0,InProgress,Progress: InProgress
855,96,2023-08-01,Primary,School 17,Enrolled,0.737,100.0,Completed,Progress: Completed
856,97,2024-01-01,Primary,School 5,Enrolled,0.666,43.8,NotStarted,Progress: NotStarted
857,97,2024-02-01,Vocational,School 11,Enrolled,0.411,47.6,InProgress,Progress: InProgress
858,97,2024-03-01,Primary,School 2,Enrolled,0.562,52.2,InProgress,Progress: InProgress
859,97,2024-04-01,Primary,School 13,Enrolled,0.842,55.4,InProgress,Progress: InProgress
860,97,2024-05-01,Secondary,School 6,Enrolled,0.599,64.4,InProgress,Progress: InProgress
861,97,2024-06-01,Vocational,School 12,Enrolled,0.829,73.8,InProgress,Progress: InProgress
862,97,2024-07-01,Secondary,School 12,Enrolled,0.673,80.0,InProgress,Progress: InProgress
863,97,2024-08-01,CollegePrep,School 20,Enrolled,0.721,77.1,InProgress,Progress: InProgress
864,97,2024-09-01,Secondary,School 10,Enrolled,0.807,75.2,InProgress,Progress: InProgress
865,97,2024-10-01,Secondary,School 10,Enrolled,0.757,70.4,InProgress,Progress: InProgress
866,97,2024-11-01,Primary,School 7,Enrolled,0.667,89.1,InProgress,Progress: InProgress
867,97,2024-12-01,Vocational,School 2,Enrolled,0.776,100.0,Completed,Progress: Completed
868,98,2024-04-01,Primary,School 2,Enrolled,0.585,44.4,NotStarted,Progress: NotStarted
869,98,2024-05-01,Vocational,School 4,Enrolled,0.631,47.3,InProgress,Progress: InProgress
870,98,2024-06-01,Secondary,School 18,Enrolled,0.612,59.4,InProgress,Progress: InProgress
871,98,2024-07-01,Secondary,School 20,Enrolled,0.956,79.5,InProgress,Progress: InProgress
872,98,2024-08-01,Primary,School 8,Enrolled,0.703,90.8,InProgress,Progress: InProgress
873,98,2024-09-01,Secondary,School 20,Enrolled,0.724,100.0,InProgress,Progress: InProgress
874,98,2024-10-01,Primary,School 19,Enrolled,0.879,100.0,InProgress,Progress: InProgress
875,98,2024-11-01,Vocational,School 15,Enrolled,0.93,100.0,InProgress,Progress: InProgress
876,98,2024-12-01,Secondary,School 18,Enrolled,0.838,91.9,Completed,Progress: Completed
877,98,2025-01-01,Secondary,School 18,Enrolled,0.923,97.3,Completed,Progress: Completed
878,99,2024-10-01,Secondary,School 15,Enrolled,0.596,39.8,NotStarted,Progress: NotStarted
879,99,2024-11-01,Primary,School 11,Enrolled,0.693,34.2,InProgress,Progress: InProgress
880,99,2024-12-01,Secondary,School 20,Enrolled,0.654,39.4,InProgress,Progress: InProgress
881,99,2025-01-01,Secondary,School 14,Enrolled,0.671,64.7,InProgress,Progress: InProgress
882,99,2025-02-01,Secondary,School 6,Enrolled,0.693,66.9,InProgress,Progress: InProgress
883,99,2025-03-01,Primary,School 11,Enrolled,0.719,83.9,InProgress,Progress: InProgress
884,99,2025-04-01,Secondary,School 4,Enrolled,0.719,92.5,InProgress,Progress: InProgress
885,99,2025-05-01,Primary,School 20,Enrolled,0.777,96.6,InProgress,Progress: InProgress
886,99,2025-06-01,Secondary,School 19,Enrolled,0.784,99.1,InProgress,Progress: InProgress
887,99,2025-07-01,Primary,School 8,Enrolled,0.772,100.0,InProgress,Progress: InProgress
888,99,2025-08-01,CollegePrep,School 17,Enrolled,0.71,100.0,Completed,Progress: Completed
889,100,2025-03-01,Vocational,School 7,Enrolled,0.551,46.4,NotStarted,Progress: NotStarted
890,100,2025-04-01,Secondary,School 15,Enrolled,0.635,63.8,InProgress,Progress: InProgress
891,100,2025-05-01,Vocational,School 11,Enrolled,0.584,71.6,InProgress,Progress: InProgress
892,100,2025-06-01,Vocational,School 2,Enrolled,0.834,85.0,InProgress,Progress: InProgress
893,100,2025-07-01,Secondary,School 3,Enrolled,0.765,90.4,InProgress,Progress: InProgress
894,100,2025-08-01,Primary,School 20,Enrolled,0.778,89.8,InProgress,Progress: InProgress
895,100,2025-09-01,Vocational,School 7,Enrolled,0.764,95.3,InProgress,Progress: InProgress
896,100,2025-10-01,Secondary,School 6,Enrolled,0.928,100.0,InProgress,Progress: InProgress
897,100,2025-11-01,Secondary,School 14,Enrolled,0.8,84.2,InProgress,Progress: InProgress
898,100,2025-12-01,Primary,School 17,Enrolled,0.832,94.2,InProgress,Progress: InProgress
899,100,2026-01-01,Primary,School 18,Enrolled,0.886,100.0,Completed,Progress: Completed
900,100,2026-02-01,Vocational,School 2,Enrolled,0.729,100.0,InProgress,Progress: InProgress
901,101,2024-04-01,Secondary,School 7,Enrolled,0.839,33.3,NotStarted,Progress: NotStarted
902,101,2024-05-01,CollegePrep,School 18,Enrolled,0.662,45.8,InProgress,Progress: InProgress
903,101,2024-06-01,Vocational,School 12,Enrolled,0.784,68.0,InProgress,Progress: InProgress
904,101,2024-07-01,Primary,School 14,Enrolled,0.868,97.8,InProgress,Progress: InProgress
905,101,2024-08-01,Vocational,School 15,Enrolled,0.859,100.0,InProgress,Progress: InProgress
906,101,2024-09-01,Secondary,School 5,Enrolled,0.894,100.0,InProgress,Progress: InProgress
907,101,2024-10-01,Secondary,School 14,Enrolled,0.885,100.0,Completed,Progress: Completed
908,101,2024-11-01,CollegePrep,School 18,Enrolled,1.0,100.0,InProgress,Progress: InProgress
909,102,2024-12-01,Primary,School 13,Enrolled,0.657,46.8,NotStarted,Progress: NotStarted
910,102,2025-01-01,Primary,School 13,Enrolled,0.48,60.9,InProgress,Progress: InProgress
911,102,2025-02-01,Secondary,School 4,Enrolled,0.861,81.2,InProgress,Progress: InProgress
912,102,2025-03-01,Primary,School 4,Enrolled,0.813,90.6,InProgress,Progress: InProgress
913,102,2025-04-01,Secondary,School 12,Enrolled,0.853,100.0,InProgress,Progress: InProgress
914,102,2025-05-01,Secondary,School 3,Enrolled,0.906,100.0,Completed,Progress: Completed
915,102,2025-06-01,CollegePrep,School 14,Enrolled,0.766,100.0,Completed,Progress: Completed
916,103,2024-07-01,Secondary,School 9,Enrolled,0.68,37.7,NotStarted,Progress: NotStarted
917,103,2024-08-01,Primary,School 3,Enrolled,0.589,51.4,InProgress,Progress: InProgress
918,103,2024-09-01,Secondary,School 2,Enrolled,0.756,76.6,InProgress,Progress: InProgress
919,103,2024-10-01,Secondary,School 2,Enrolled,0.625,83.4,InProgress,Progress: InProgress
920,103,2024-11-01,Secondary,School 19,Enrolled,0.759,100.0,InProgress,Progress: InProgress
921,103,2024-12-01,CollegePrep,School 15,Enrolled,0.675,100.0,InProgress,Progress: InProgress
922,103,2025-01-01,Secondary,School 19,Enrolled,0.928,100.0,Completed,Progress: Completed
923,104,2023-09-01,Primary,School 14,Enrolled,0.577,50.4,NotStarted,Progress: NotStarted
924,104,2023-10-01,Secondary,School 10,Enrolled,0.867,50.7,InProgress,Progress: InProgress
925,104,2023-11-01,CollegePrep,School 3,Enrolled,0.674,38.7,InProgress,Progress: InProgress
926,104,2023-12-01,Primary,School 18,Enrolled,0.67,40.0,InProgress,Progress: InProgress
927,104,2024-01-01,Secondary,School 11,Enrolled,0.761,41.2,InProgress,Progress: InProgress
928,104,2024-02-01,Primary,School 11,Enrolled,0.8,50.5,InProgress,Progress: InProgress
929,104,2024-03-01,Primary,School 13,Enrolled,0.701,51.5,InProgress,Progress: InProgress
930,104,2024-04-01,Secondary,School 19,Enrolled,0.536,56.9,InProgress,Progress: InProgress
931,104,2024-05-01,Primary,School 6,Enrolled,0.759,56.5,InProgress,Progress: InProgress
932,105,2023-02-01,Vocational,School 14,Enrolled,0.671,64.7,NotStarted,Progress: NotStarted
933,105,2023-03-01,Vocational,School 12,Enrolled,0.781,79.4,InProgress,Progress: InProgress
934,105,2023-04-01,Secondary,School 7,Enrolled,0.831,100.0,InProgress,Progress: InProgress
935,105,2023-05-01,CollegePrep,School 17,Enrolled,0.899,100.0,InProgress,Progress: InProgress
936,105,2023-06-01,Secondary,School 2,Enrolled,0.89,100.0,InProgress,Progress: InProgress
937,105,2023-07-01,Primary,School 7,Enrolled,0.778,100.0,InProgress,Progress: InProgress
938,105,2023-08-01,Secondary,School 7,Enrolled,0.777,100.0,InProgress,Progress: InProgress
939,105,2023-09-01,CollegePrep,School 3,Enrolled,0.756,100.0,InProgress,Progress: InProgress
940,105,2023-10-01,Vocational,School 9,Enrolled,0.799,100.0,Completed,Progress: Completed
941,106,2024-01-01,Secondary,School 2,Enrolled,0.586,45.2,NotStarted,Progress: NotStarted
942,106,2024-02-01,Primary,School 16,Enrolled,0.679,59.2,InProgress,Progress: InProgress
943,106,2024-03-01,Vocational,School 18,Enrolled,0.925,79.6,InProgress,Progress: InProgress
944,106,2024-04-01,Vocational,School 6,Enrolled,0.716,82.1,InProgress,Progress: InProgress
945,106,2024-05-01,Primary,School 14,Enrolled,0.625,66.3,InProgress,Progress: InProgress
946,106,2024-06-01,Secondary,School 9,Enrolled,0.931,83.5,InProgress,Progress: InProgress
947,106,2024-07-01,Vocational,School 11,Enrolled,0.759,95.2,Completed,Progress: Completed
948,106,2024-08-01,Secondary,School 12,Enrolled,0.825,96.3,InProgress,Progress: InProgress
949,107,2023-07-01,Primary,School 6,Enrolled,0.667,47.6,NotStarted,Progress: NotStarted
950,107,2023-08-01,Secondary,School 13,Enrolled,0.593,73.9,InProgress,Progress: InProgress
951,107,2023-09-01,Secondary,School 2,Enrolled,0.715,81.6,InProgress,Progress: InProgress
952,107,2023-10-01,Primary,School 17,Enrolled,0.609,80.9,InProgress,Progress: InProgress
953,107,2023-11-01,CollegePrep,School 19,Enrolled,0.828,98.7,InProgress,Progress: InProgress
954,107,2023-12-01,Secondary,School 9,Enrolled,1.0,99.0,InProgress,Progress: InProgress
955,107,2024-01-01,Vocational,School 8,Enrolled,0.778,100.0,InProgress,Progress: InProgress
956,107,2024-02-01,Secondary,School 3,Enrolled,0.753,100.0,Completed,Progress: Completed
957,107,2024-03-01,Vocational,School 13,Enrolled,0.691,100.0,Completed,Progress: Completed
958,108,2024-08-01,Secondary,School 8,Enrolled,0.632,39.6,NotStarted,Progress: NotStarted
959,108,2024-09-01,Secondary,School 9,Enrolled,0.742,54.4,InProgress,Progress: InProgress
960,108,2024-10-01,Primary,School 7,Enrolled,0.599,59.9,InProgress,Progress: InProgress
961,108,2024-11-01,Vocational,School 4,Enrolled,0.78,72.1,InProgress,Progress: InProgress
962,108,2024-12-01,Primary,School 10,Enrolled,0.905,74.9,InProgress,Progress: InProgress
963,108,2025-01-01,Primary,School 16,Enrolled,0.812,95.9,Completed,Progress: Completed
964,108,2025-02-01,Secondary,School 5,Enrolled,0.847,96.5,Completed,Progress: Completed
965,109,2024-05-01,CollegePrep,School 16,Enrolled,0.697,45.3,NotStarted,Progress: NotStarted
966,109,2024-06-01,CollegePrep,School 10,Enrolled,0.581,45.1,InProgress,Progress: InProgress
967,109,2024-07-01,Secondary,School 4,Enrolled,0.689,60.3,InProgress,Progress: InProgress
968,109,2024-08-01,Secondary,School 7,Enrolled,0.867,97.4,InProgress,Progress: InProgress
969,109,2024-09-01,Secondary,School 17,Enrolled,0.821,100.0,InProgress,Progress: InProgress
970,109,2024-10-01,Secondary,School 18,Enrolled,0.852,100.0,InProgress,Progress: InProgress
971,109,2024-11-01,Secondary,School 1,Enrolled,0.725,100.0,InProgress,Progress: InProgress
972,110,2023-01-01,CollegePrep,School 2,Enrolled,0.468,33.9,NotStarted,Progress: NotStarted
973,110,2023-02-01,Secondary,School 8,Enrolled,0.684,45.9,InProgress,Progress: InProgress
974,110,2023-03-01,Primary,School 2,Enrolled,0.718,53.8,InProgress,Progress: InProgress
975,110,2023-04-01,Secondary,School 20,Enrolled,0.629,74.8,InProgress,Progress: InProgress
976,110,2023-05-01,Primary,School 3,Enrolled,0.673,77.4,InProgress,Progress: InProgress
977,110,2023-06-01,Secondary,School 12,Enrolled,0.8,93.0,InProgress,Progress: InProgress
978,110,2023-07-01,Vocational,School 19,Enrolled,0.644,100.0,InProgress,Progress: InProgress
979,110,2023-08-01,Secondary,School 14,Enrolled,0.764,100.0,InProgress,Progress: InProgress
980,110,2023-09-01,Secondary,School 19,Enrolled,0.718,100.0,InProgress,Progress: InProgress
981,110,2023-10-01,Secondary,School 12,Enrolled,0.951,100.0,InProgress,Progress: InProgress
982,110,2023-11-01,Vocational,School 17,Enrolled,0.864,100.0,Completed,Progress: Completed
983,110,2023-12-01,Primary,School 12,Enrolled,0.791,90.9,Completed,Progress: Completed
984,111,2024-04-01,Secondary,School 1,Enrolled,0.58,48.7,NotStarted,Progress: NotStarted
985,111,2024-05-01,Secondary,School 14,Enrolled,0.634,61.6,InProgress,Progress: InProgress
986,111,2024-06-01,Primary,School 16,Enrolled,0.713,71.8,InProgress,Progress: InProgress
987,111,2024-07-01,Primary,School 20,Enrolled,0.804,100.0,InProgress,Progress: InProgress
988,111,2024-08-01,CollegePrep,School 19,Enrolled,1.0,100.0,Completed,Progress: Completed
989,111,2024-09-01,Secondary,School 1,Enrolled,0.869,100.0,Completed,Progress: Completed
990,112,2024-02-01,Vocational,School 3,Enrolled,0.505,33.2,NotStarted,Progress: NotStarted
991,112,2024-03-01,Primary,School 1,Enrolled,0.633,26.9,InProgress,Progress: InProgress
992,112,2024-04-01,CollegePrep,School 9,Enrolled,0.488,20.9,InProgress,Progress: InProgress
993,112,2024-05-01,Secondary,School 4,Enrolled,0.67,27.3,InProgress,Progress: InProgress
994,112,2024-06-01,Primary,School 17,Enrolled,0.612,35.3,InProgress,Progress: InProgress
995,112,2024-07-01,CollegePrep,School 5,Enrolled,0.711,42.9,InProgress,Progress: InProgress
996,112,2024-08-01,Secondary,School 7,Enrolled,0.531,36.4,InProgress,Progress: InProgress
997,113,2023-10-01,Secondary,School 5,Enrolled,0.92,54.8,NotStarted,Progress: NotStarted
998,113,2023-11-01,CollegePrep,School 12,Enrolled,0.732,83.4,InProgress,Progress: InProgress
999,113,2023-12-01,Secondary,School 5,Enrolled,0.927,100.0,InProgress,Progress: InProgress
1000,113,2024-01-01,Secondary,School 4,Enrolled,0.807,100.0,InProgress,Progress: InProgress
1001,113,2024-02-01,Secondary,School 7,Enrolled,0.968,100.0,InProgress,Progress: InProgress
1002,113,2024-03-01,Secondary,School 6,Enrolled,0.762,100.0,InProgress,Progress: InProgress
1003,113,2024-04-01,Primary,School 4,Enrolled,0.872,100.0,InProgress,Progress: InProgress
1004,113,2024-05-01,Secondary,School 18,Enrolled,0.903,100.0,InProgress,Progress: InProgress
1005,113,2024-06-01,Secondary,School 15,Enrolled,0.964,100.0,InProgress,Progress: InProgress
1006,113,2024-07-01,Vocational,School 12,Enrolled,0.825,100.0,InProgress,Progress: InProgress
1007,113,2024-08-01,CollegePrep,School 5,Enrolled,0.645,100.0,InProgress,Progress: InProgress
1008,113,2024-09-01,Vocational,School 18,Enrolled,0.913,100.0,InProgress,Progress: InProgress
1009,114,2023-04-01,Secondary,School 1,Enrolled,0.558,51.3,NotStarted,Progress: NotStarted
1010,114,2023-05-01,Secondary,School 13,Enrolled,0.871,56.4,InProgress,Progress: InProgress
1011,114,2023-06-01,Primary,School 20,Enrolled,0.636,55.1,InProgress,Progress: InProgress
1012,114,2023-07-01,Secondary,School 11,Enrolled,0.77,67.0,InProgress,Progress: InProgress
1013,114,2023-08-01,Primary,School 15,Enrolled,0.737,80.1,InProgress,Progress: InProgress
1014,114,2023-09-01,Primary,School 3,Enrolled,0.62,81.7,InProgress,Progress: InProgress
1015,114,2023-10-01,Primary,School 12,Enrolled,0.804,79.7,InProgress,Progress: InProgress
1016,114,2023-11-01,CollegePrep,School 19,Enrolled,0.768,85.0,InProgress,Progress: InProgress
1017,114,2023-12-01,Secondary,School 9,Enrolled,0.562,82.4,InProgress,Progress: InProgress
1018,114,2024-01-01,Primary,School 8,Enrolled,0.816,91.4,InProgress,Progress: InProgress
1019,114,2024-02-01,Secondary,School 7,Enrolled,0.654,80.3,InProgress,Progress: InProgress
1020,114,2024-03-01,Vocational,School 13,Enrolled,0.729,78.1,InProgress,Progress: InProgress
1021,115,2025-04-01,Vocational,School 7,Enrolled,0.585,39.0,NotStarted,Progress: NotStarted
1022,115,2025-05-01,Vocational,School 9,Enrolled,0.665,61.6,InProgress,Progress: InProgress
1023,115,2025-06-01,Primary,School 9,Enrolled,0.677,65.7,InProgress,Progress: InProgress
1024,115,2025-07-01,Primary,School 10,Enrolled,0.65,59.7,InProgress,Progress: InProgress
1025,115,2025-08-01,Primary,School 9,Enrolled,0.72,68.1,InProgress,Progress: InProgress
1026,115,2025-09-01,CollegePrep,School 9,Enrolled,0.745,74.5,InProgress,Progress: InProgress
1027,115,2025-10-01,Vocational,School 13,Enrolled,0.761,98.3,Completed,Progress: Completed
